"date","program_type","vacancies_per_day","beds_per_day","vacant_per_day"
"2022-07-05T00:00:00.000","Crisis Shelters","36","258","0.14"
"2022-07-05T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-07-05T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-05T00:00:00.000","Transitional Independent Living (TIL)","77","411","0.19"
"2022-07-06T00:00:00.000","Crisis Shelters","36","258","0.14"
"2022-07-06T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-06T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-06T00:00:00.000","Transitional Independent Living (TIL)","80","411","0.19"
"2022-07-07T00:00:00.000","Crisis Shelters","35","258","0.14"
"2022-07-07T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-07T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-07T00:00:00.000","Transitional Independent Living (TIL)","80","411","0.19"
"2022-07-08T00:00:00.000","Crisis Shelters","43","258","0.17"
"2022-07-08T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-08T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-08T00:00:00.000","Transitional Independent Living (TIL)","80","411","0.19"
"2022-07-09T00:00:00.000","Crisis Shelters","43","258","0.17"
"2022-07-09T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-09T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-09T00:00:00.000","Transitional Independent Living (TIL)","81","411","0.2"
"2022-07-10T00:00:00.000","Crisis Shelters","42","258","0.16"
"2022-07-10T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-10T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-10T00:00:00.000","Transitional Independent Living (TIL)","81","411","0.2"
"2022-07-11T00:00:00.000","Crisis Shelters","42","258","0.16"
"2022-07-11T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-07-11T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-11T00:00:00.000","Transitional Independent Living (TIL)","82","411","0.2"
"2022-07-12T00:00:00.000","Crisis Shelters","42","258","0.16"
"2022-07-12T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-07-12T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-12T00:00:00.000","Transitional Independent Living (TIL)","84","411","0.2"
"2022-07-13T00:00:00.000","Crisis Shelters","46","258","0.18"
"2022-07-13T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-13T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-13T00:00:00.000","Transitional Independent Living (TIL)","80","411","0.19"
"2022-07-14T00:00:00.000","Crisis Shelters","39","258","0.15"
"2022-07-14T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-14T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-14T00:00:00.000","Transitional Independent Living (TIL)","78","411","0.19"
"2022-07-15T00:00:00.000","Crisis Shelters","50","258","0.19"
"2022-07-15T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-15T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-15T00:00:00.000","Transitional Independent Living (TIL)","75","411","0.18"
"2022-07-16T00:00:00.000","Crisis Shelters","53","258","0.21"
"2022-07-16T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-16T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-16T00:00:00.000","Transitional Independent Living (TIL)","74","411","0.18"
"2022-07-17T00:00:00.000","Crisis Shelters","52","258","0.2"
"2022-07-17T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-17T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-17T00:00:00.000","Transitional Independent Living (TIL)","75","411","0.18"
"2022-07-18T00:00:00.000","Crisis Shelters","56","258","0.22"
"2022-07-18T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-07-18T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-18T00:00:00.000","Transitional Independent Living (TIL)","75","411","0.18"
"2022-07-19T00:00:00.000","Crisis Shelters","60","258","0.23"
"2022-07-19T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-19T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-19T00:00:00.000","Transitional Independent Living (TIL)","73","411","0.18"
"2022-07-20T00:00:00.000","Crisis Shelters","56","258","0.22"
"2022-07-20T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-20T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-20T00:00:00.000","Transitional Independent Living (TIL)","69","411","0.17"
"2022-07-21T00:00:00.000","Crisis Shelters","57","258","0.22"
"2022-07-21T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-21T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-21T00:00:00.000","Transitional Independent Living (TIL)","68","411","0.17"
"2022-07-22T00:00:00.000","Crisis Shelters","61","258","0.24"
"2022-07-22T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-22T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-22T00:00:00.000","Transitional Independent Living (TIL)","65","411","0.16"
"2022-07-23T00:00:00.000","Crisis Shelters","59","258","0.23"
"2022-07-23T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-23T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-23T00:00:00.000","Transitional Independent Living (TIL)","65","411","0.16"
"2022-07-24T00:00:00.000","Crisis Shelters","59","258","0.23"
"2022-07-24T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-07-24T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-24T00:00:00.000","Transitional Independent Living (TIL)","66","411","0.16"
"2022-07-25T00:00:00.000","Crisis Shelters","60","258","0.23"
"2022-07-25T00:00:00.000","Crisis Shelters (HYA)","5","35","0.14"
"2022-07-25T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-25T00:00:00.000","Transitional Independent Living (TIL)","66","411","0.16"
"2022-07-26T00:00:00.000","Crisis Shelters","62","258","0.24"
"2022-07-26T00:00:00.000","Crisis Shelters (HYA)","5","35","0.14"
"2022-07-26T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-26T00:00:00.000","Transitional Independent Living (TIL)","68","411","0.17"
"2022-07-27T00:00:00.000","Crisis Shelters","62","258","0.24"
"2022-07-27T00:00:00.000","Crisis Shelters (HYA)","5","35","0.14"
"2022-07-27T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-27T00:00:00.000","Transitional Independent Living (TIL)","65","411","0.16"
"2022-07-28T00:00:00.000","Crisis Shelters","60","258","0.23"
"2022-07-28T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-07-28T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-28T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-07-29T00:00:00.000","Crisis Shelters","65","258","0.25"
"2022-07-29T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-07-29T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-29T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-07-30T00:00:00.000","Crisis Shelters","60","258","0.23"
"2022-07-30T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-07-30T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-30T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-07-31T00:00:00.000","Crisis Shelters","57","258","0.22"
"2022-07-31T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-07-31T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-07-31T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-08-01T00:00:00.000","Crisis Shelters","58","258","0.22"
"2022-08-01T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-08-01T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-01T00:00:00.000","Transitional Independent Living (TIL)","58","411","0.14"
"2022-08-02T00:00:00.000","Crisis Shelters","62","258","0.24"
"2022-08-02T00:00:00.000","Crisis Shelters (HYA)","6","35","0.17"
"2022-08-02T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-02T00:00:00.000","Transitional Independent Living (TIL)","61","411","0.15"
"2022-08-03T00:00:00.000","Crisis Shelters","63","258","0.24"
"2022-08-03T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-08-03T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-03T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-08-04T00:00:00.000","Crisis Shelters","59","258","0.23"
"2022-08-04T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-04T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-04T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-05T00:00:00.000","Crisis Shelters","57","258","0.22"
"2022-08-05T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-05T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-05T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-08-06T00:00:00.000","Crisis Shelters","60","258","0.23"
"2022-08-06T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-06T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-06T00:00:00.000","Transitional Independent Living (TIL)","61","411","0.15"
"2022-08-07T00:00:00.000","Crisis Shelters","58","258","0.22"
"2022-08-07T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-07T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-07T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-08T00:00:00.000","Crisis Shelters","62","258","0.24"
"2022-08-08T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-08T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-08T00:00:00.000","Transitional Independent Living (TIL)","63","411","0.15"
"2022-08-09T00:00:00.000","Crisis Shelters","64","258","0.25"
"2022-08-09T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-09T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-09T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-10T00:00:00.000","Crisis Shelters","62","258","0.24"
"2022-08-10T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-10T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-10T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-08-11T00:00:00.000","Crisis Shelters","55","258","0.21"
"2022-08-11T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-11T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-11T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-12T00:00:00.000","Crisis Shelters","53","258","0.21"
"2022-08-12T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-08-12T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-12T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-13T00:00:00.000","Crisis Shelters","56","258","0.22"
"2022-08-13T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-08-13T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-13T00:00:00.000","Transitional Independent Living (TIL)","61","411","0.15"
"2022-08-14T00:00:00.000","Crisis Shelters","58","258","0.22"
"2022-08-14T00:00:00.000","Crisis Shelters (HYA)","4","35","0.11"
"2022-08-14T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-14T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-15T00:00:00.000","Crisis Shelters","53","258","0.21"
"2022-08-15T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-15T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-15T00:00:00.000","Transitional Independent Living (TIL)","64","411","0.16"
"2022-08-16T00:00:00.000","Crisis Shelters","48","258","0.19"
"2022-08-16T00:00:00.000","Crisis Shelters (HYA)","3","35","0.09"
"2022-08-16T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-16T00:00:00.000","Transitional Independent Living (TIL)","66","411","0.16"
"2022-08-17T00:00:00.000","Crisis Shelters","48","258","0.19"
"2022-08-17T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-17T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-17T00:00:00.000","Transitional Independent Living (TIL)","65","411","0.16"
"2022-08-18T00:00:00.000","Crisis Shelters","48","258","0.19"
"2022-08-18T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-18T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-18T00:00:00.000","Transitional Independent Living (TIL)","64","411","0.16"
"2022-08-19T00:00:00.000","Crisis Shelters","48","258","0.19"
"2022-08-19T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-19T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-08-19T00:00:00.000","Transitional Independent Living (TIL)","61","411","0.15"
"2022-08-20T00:00:00.000","Crisis Shelters","51","258","0.2"
"2022-08-20T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-20T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-20T00:00:00.000","Transitional Independent Living (TIL)","61","411","0.15"
"2022-08-21T00:00:00.000","Crisis Shelters","50","258","0.19"
"2022-08-21T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-21T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-21T00:00:00.000","Transitional Independent Living (TIL)","61","411","0.15"
"2022-08-22T00:00:00.000","Crisis Shelters","52","258","0.2"
"2022-08-22T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-22T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-22T00:00:00.000","Transitional Independent Living (TIL)","64","411","0.16"
"2022-08-23T00:00:00.000","Crisis Shelters","49","258","0.19"
"2022-08-23T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-23T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-23T00:00:00.000","Transitional Independent Living (TIL)","64","411","0.16"
"2022-08-24T00:00:00.000","Crisis Shelters","46","258","0.18"
"2022-08-24T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-24T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-24T00:00:00.000","Transitional Independent Living (TIL)","64","411","0.16"
"2022-08-25T00:00:00.000","Crisis Shelters","48","258","0.19"
"2022-08-25T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-25T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-25T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-26T00:00:00.000","Crisis Shelters","49","258","0.19"
"2022-08-26T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-26T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-26T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-27T00:00:00.000","Crisis Shelters","50","258","0.19"
"2022-08-27T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-08-27T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-27T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-08-28T00:00:00.000","Crisis Shelters","50","258","0.19"
"2022-08-28T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-08-28T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-28T00:00:00.000","Transitional Independent Living (TIL)","65","411","0.16"
"2022-08-29T00:00:00.000","Crisis Shelters","50","258","0.19"
"2022-08-29T00:00:00.000","Crisis Shelters (HYA)","1","35","0.03"
"2022-08-29T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-29T00:00:00.000","Transitional Independent Living (TIL)","65","411","0.16"
"2022-08-30T00:00:00.000","Crisis Shelters","52","258","0.2"
"2022-08-30T00:00:00.000","Crisis Shelters (HYA)","2","35","0.06"
"2022-08-30T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-30T00:00:00.000","Transitional Independent Living (TIL)","64","411","0.16"
"2022-08-31T00:00:00.000","Crisis Shelters","50","258","0.19"
"2022-08-31T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2022-08-31T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-08-31T00:00:00.000","Transitional Independent Living (TIL)","63","411","0.15"
"2022-09-01T00:00:00.000","Crisis Shelters","44","258","0.17"
"2022-09-01T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2022-09-01T00:00:00.000","Transitional Independent Living (HYA)","1","10","0.1"
"2022-09-01T00:00:00.000","Transitional Independent Living (TIL)","60","411","0.15"
"2022-09-02T00:00:00.000","Crisis Shelters","44","258","0.17"
"2022-09-02T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2022-09-02T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-09-02T00:00:00.000","Transitional Independent Living (TIL)","63","411","0.15"
"2022-09-03T00:00:00.000","Crisis Shelters","47","258","0.18"
"2022-09-03T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2022-09-03T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-09-03T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-09-04T00:00:00.000","Crisis Shelters","47","258","0.18"
"2022-09-04T00:00:00.000","Crisis Shelters (HYA)","0","35","0"
"2022-09-04T00:00:00.000","Transitional Independent Living (HYA)","0","10","0"
"2022-09-04T00:00:00.000","Transitional Independent Living (TIL)","62","411","0.15"
"2022-09-05T00:00:00.000","Crisis Shelters","44","258","0.17"
